Driver,Year,Round,LapNumber,Time,Distance,Speed,nGear,Throttle,Brake,DRS,RPM
55,2024,1,44.0,0 days 00:00:22.852000,1415.1888888888896,239.0,7,0.0,True,0,9304.0
55,2024,1,44.0,0 days 00:00:23.109000,1429.1824456503587,206.874976,7,0.0,True,0,9050.85481088
55,2024,1,44.0,0 days 00:00:23.252000,1436.1888888888896,189.0,6,0.0,True,0,8910.0
55,2024,1,44.0,0 days 00:00:23.269000,1436.9988386168761,187.42141074285715,6,0.0,True,0,8905.871381942858
55,2024,1,44.0,0 days 00:00:23.532000,1448.8666666666675,163.0,6,0.0,True,0,8842.0
55,2024,1,44.0,0 days 00:00:23.569000,1450.4242016459596,160.9444337777778,6,0.0,True,0,8828.536041244444
55,2024,1,44.0,0 days 00:00:23.629000,1452.8888770789245,157.61110044444445,6,0.0,True,0,8806.70270791111
55,2024,1,44.0,0 days 00:00:23.892000,1463.1666666666674,143.0,4,0.0,True,0,8711.0
55,2024,1,44.0,0 days 00:00:23.929000,1464.6103982218644,142.44499712,4,0.0,True,0,8664.37975808
55,2024,1,44.0,0 days 00:00:24.092000,1470.9444444444453,140.0,4,0.0,True,0,8459.0
55,2024,1,44.0,0 days 00:00:24.148000,1473.07377885286,138.25,4,0.0,True,0,8410.0
55,2024,1,44.0,0 days 00:00:24.252000,1476.9444444444453,135.0,4,0.0,True,0,8319.0
55,2024,1,44.0,0 days 00:00:24.408000,1482.506970105403,130.55871460756867,4,0.0,True,0,8106.37346183735
55,2024,1,44.0,0 days 00:00:24.533000,1486.857500000001,127.0,4,0.0,True,0,7936.0
55,2024,1,44.0,0 days 00:00:24.809000,1496.3663954441577,124.04285714285714,4,6.8999999999999995,True,0,7603.814285714286
55,2024,1,44.0,0 days 00:00:24.813000,1496.5019444444454,124.0,4,7.0,False,0,7599.0
55,2024,1,44.0,0 days 00:00:25.133000,1507.168611111112,120.0,4,31.0,False,0,7665.0
55,2024,1,44.0,0 days 00:00:25.149000,1507.7018254780182,120.0421052631579,4,31.31578947368421,False,0,7669.357894736842
55,2024,1,44.0,0 days 00:00:25.849000,1531.4092953190197,121.88421052631578,4,45.131578947368425,False,0,7860.015789473684
55,2024,1,44.0,0 days 00:00:25.893000,1532.9241666666678,122.0,4,46.0,False,0,7872.0
55,2024,1,44.0,0 days 00:00:26.089000,1539.7278513911865,124.94,4,52.86,False,0,8073.88
55,2024,1,44.0,0 days 00:00:26.093000,1539.8686111111122,125.0,4,53.0,False,0,8078.0
55,2024,1,44.0,0 days 00:00:26.373000,1549.9019444444455,129.0,4,60.0,False,0,8354.0
55,2024,1,44.0,0 days 00:00:26.449000,1552.6449949113953,129.76,4,60.0,False,0,8502.58
55,2024,1,44.0,0 days 00:00:26.573000,1557.1797222222233,131.0,4,60.0,False,0,8745.0
55,2024,1,44.0,0 days 00:00:26.629000,1559.2831637215047,132.8,4,63.0,False,0,8838.6
55,2024,1,44.0,0 days 00:00:26.853000,1568.0686111111122,140.0,4,75.0,False,0,9213.0
55,2024,1,44.0,0 days 00:00:27.089000,1578.0199050217932,149.17777777777778,4,91.38888888888889,False,0,9707.288888888888
55,2024,1,44.0,0 days 00:00:27.213000,1583.468611111112,154.0,4,100.0,False,0,9967.0
55,2024,1,44.0,0 days 00:00:27.413000,1592.5241666666675,163.0,4,100.0,False,0,10247.0
55,2024,1,44.0,0 days 00:00:27.449000,1594.1957904283415,164.0,4,100.0,False,0,10275.6
55,2024,1,44.0,0 days 00:00:27.629000,1602.7537346287738,169.0,4,100.0,False,0,10418.6
55,2024,1,44.0,0 days 00:00:27.773000,1609.8241666666675,173.0,4,100.0,False,0,10533.0
55,2024,1,44.0,0 days 00:00:27.829000,1612.625375104924,175.57740792829424,4,100.0,False,0,10533.0
55,2024,1,44.0,0 days 00:00:28.012000,1622.039722222223,184.0,4,100.0,False,0,10533.0
55,2024,1,44.0,0 days 00:00:28.089000,1626.1687961254497,187.8500096,4,100.0,False,0,10519.5249664
55,2024,1,44.0,0 days 00:00:28.269000,1636.147504133287,196.8500096,4,100.0,False,0,10488.0249664
55,2024,1,44.0,0 days 00:00:28.292000,1637.439722222223,198.0,5,100.0,False,0,10484.0
55,2024,1,44.0,0 days 00:00:28.572000,1653.3841666666674,205.0,5,100.0,False,0,10897.0
55,2024,1,44.0,0 days 00:00:28.609000,1655.505211053733,205.55500288,5,100.0,False,0,11004.85555968
55,2024,1,44.0,0 days 00:00:28.772000,1664.9397222222228,208.0,5,100.0,False,0,11480.0
55,2024,1,44.0,0 days 00:00:28.789000,1665.9439006549117,208.70834133333332,5,100.0,False,0,11494.095992533334
55,2024,1,44.0,0 days 00:00:28.869000,1670.7278103480153,212.04167466666667,5,100.0,False,0,11560.429325866666
55,2024,1,44.0,0 days 00:00:29.012000,1679.4730555555564,218.0,5,100.0,False,0,11679.0
55,2024,1,44.0,0 days 00:00:29.249000,1694.329995653852,224.77143405714287,5,100.0,False,0,11417.453359542857
55,2024,1,44.0,0 days 00:00:29.292000,1697.0508333333341,226.0,5,100.0,False,0,11370.0
55,2024,1,44.0,0 days 00:00:29.449000,1707.0226886714984,228.2428598857143,5,100.0,False,0,11101.417528685713
55,2024,1,44.0,0 days 00:00:29.572000,1714.9397222222228,230.0,6,100.0,False,0,10891.0
55,2024,1,44.0,0 days 00:00:29.629000,1718.6552803353225,231.6625056,6,100.0,False,0,10891.0
55,2024,1,44.0,0 days 00:00:29.729000,1725.2409968599388,234.57917226666666,6,100.0,False,0,10891.0
55,2024,1,44.0,0 days 00:00:29.812000,1730.739722222223,237.0,6,100.0,False,0,10891.0
55,2024,1,44.0,0 days 00:00:30.012000,1744.0730555555563,240.0,6,100.0,False,0,10979.0
55,2024,1,44.0,0 days 00:00:30.029000,1745.2117417824527,240.14166826666667,6,100.0,False,0,10988.916778666666
55,2024,1,44.0,0 days 00:00:30.252000,1760.2063888888895,242.0,6,100.0,False,0,11119.0
55,2024,1,44.0,0 days 00:00:30.429000,1772.1192841893526,241.36785645714286,6,47.532085942857144,False,0,10984.353425371428
55,2024,1,44.0,0 days 00:00:30.532000,1778.950833333334,241.0,6,17.0,True,0,10906.0
55,2024,1,44.0,0 days 00:00:30.732000,1791.7841666666673,231.0,6,3.0,True,0,10409.0
55,2024,1,44.0,0 days 00:00:30.748000,1792.77018633644,230.0692525725859,6,2.9113573878653227,True,0,10431.914115236814
55,2024,1,44.0,0 days 00:00:31.068000,1811.4040718269475,211.45430402430367,6,1.138505145171779,True,0,10890.196419973096
55,2024,1,44.0,0 days 00:00:31.093000,1812.8425000000007,210.0,5,1.0,True,0,10926.0
55,2024,1,44.0,0 days 00:00:31.229000,1820.6774056822815,207.45,5,1.85,True,0,10807.0
55,2024,1,44.0,0 days 00:00:31.253000,1822.0425000000007,207.0,5,2.0,True,0,10786.0
55,2024,1,44.0,0 days 00:00:31.389000,1829.6215677937407,203.26,5,5.0600000000000005,True,0,10592.54
55,2024,1,44.0,0 days 00:00:31.549000,1838.2541881763461,198.86,5,8.66,True,0,10364.94
55,2024,1,44.0,0 days 00:00:31.653000,1843.8202777777783,196.0,5,11.0,False,0,10217.0
55,2024,1,44.0,0 days 00:00:31.789000,1851.0610349093172,192.6,5,16.44,False,0,10123.84
55,2024,1,44.0,0 days 00:00:31.853000,1854.4313888888896,191.0,5,19.0,False,0,10080.0
55,2024,1,44.0,0 days 00:00:32.069000,1865.5968111814402,187.14285714285714,5,42.91428571428571,False,0,9985.885714285714
55,2024,1,44.0,0 days 00:00:32.133000,1868.8980555555563,186.0,5,50.0,False,0,9958.0
55,2024,1,44.0,0 days 00:00:32.269000,1875.9491863931503,186.75555555555556,5,56.8,False,0,10024.488888888889
55,2024,1,44.0,0 days 00:00:32.493000,1887.6980555555563,188.0,5,68.0,False,0,10134.0
55,2024,1,44.0,0 days 00:00:32.529000,1889.6066245488141,188.72,5,71.96,False,0,10206.54
55,2024,1,44.0,0 days 00:00:32.693000,1898.3647222222228,192.0,5,90.0,False,0,10537.0
55,2024,1,44.0,0 days 00:00:32.709000,1899.2233376447862,192.2,5,90.66666666666667,False,0,10541.4
55,2024,1,44.0,0 days 00:00:32.789000,1903.5265892086563,193.2,5,94.0,False,0,10563.4
55,2024,1,44.0,0 days 00:00:32.933000,1911.3647222222228,195.0,5,100.0,False,0,10603.0
55,2024,1,44.0,0 days 00:00:33.093000,1920.2980555555564,201.0,5,100.0,False,0,10747.0
55,2024,1,44.0,0 days 00:00:33.149000,1923.4742050622128,202.2,5,100.0,False,0,10829.8
55,2024,1,44.0,0 days 00:00:33.369000,1936.1648733876682,206.9142857142857,5,100.0,False,0,11155.085714285715
55,2024,1,44.0,0 days 00:00:33.373000,1936.398055555556,207.0,5,100.0,False,0,11161.0
55,2024,1,44.0,0 days 00:00:33.469000,1942.018027343937,209.4,5,88.6,False,0,11275.6
55,2024,1,44.0,0 days 00:00:33.533000,1945.775833333334,211.0,5,81.0,False,0,11352.0
55,2024,1,44.0,0 days 00:00:33.729000,1957.2941908674363,211.7,5,73.3,False,0,11291.1
55,2024,1,44.0,0 days 00:00:33.813000,1962.264722222223,212.0,5,70.0,False,0,11265.0
55,2024,1,44.0,0 days 00:00:33.949000,1970.378628287826,213.51111111111112,5,74.91111111111111,False,0,11441.044444444444
55,2024,1,44.0,0 days 00:00:34.149000,1982.4171985721987,215.73333333333332,5,82.13333333333334,False,0,11699.933333333332
55,2024,1,44.0,0 days 00:00:34.173000,1983.864722222223,216.0,5,83.0,False,0,11731.0
55,2024,1,44.0,0 days 00:00:34.309000,1992.0897279093317,217.7,5,93.2,False,0,11745.45
55,2024,1,44.0,0 days 00:00:34.333000,1993.5536111111116,218.0,5,95.0,False,0,11748.0
55,2024,1,44.0,0 days 00:00:34.569000,2008.2175972992227,221.94154646508753,5,97.4634665406797,False,0,11126.221045132444
55,2024,1,44.0,0 days 00:00:34.709000,2017.081555393324,224.2797519952242,5,98.92484499701511,False,0,10757.369122753385
55,2024,1,44.0,0 days 00:00:34.812000,2023.6241666666672,226.0,6,100.0,False,0,10486.0
55,2024,1,44.0,0 days 00:00:35.029000,2037.4707603276336,229.10000274285716,6,100.0,False,0,10603.800104228572
55,2024,1,44.0,0 days 00:00:35.092000,2041.513055555556,230.0,6,100.0,False,0,10638.0
55,2024,1,44.0,0 days 00:00:35.209000,2049.051053930608,231.0968768,6,100.0,False,0,10768.5283392
55,2024,1,44.0,0 days 00:00:35.412000,2062.2241666666673,233.0,6,100.0,False,0,10995.0
55,2024,1,44.0,0 days 00:00:35.549000,2071.1836382694632,235.05500288,6,100.0,False,0,10922.38989824
55,2024,1,44.0,0 days 00:00:35.612000,2075.3352777777786,236.0,6,100.0,False,0,10889.0
55,2024,1,44.0,0 days 00:00:35.749000,2084.449120006427,237.90278044444443,6,100.0,False,0,10953.313979022223
55,2024,1,44.0,0 days 00:00:35.972000,2099.4352777777785,241.0,6,100.0,False,0,11058.0
55,2024,1,44.0,0 days 00:00:36.029000,2103.2680838925853,241.0,6,89.312464,False,0,11018.5748672
55,2024,1,44.0,0 days 00:00:36.189000,2113.980441528696,241.0,6,59.312464,False,0,10907.908200533333
55,2024,1,44.0,0 days 00:00:36.212000,2115.501944444445,241.0,6,55.0,True,0,10892.0
55,2024,1,44.0,0 days 00:00:36.372000,2125.813055555556,232.0,6,0.0,True,0,9964.0
55,2024,1,44.0,0 days 00:00:36.469000,2131.5263731774567,220.22140525714286,6,0.0,True,0,9477.613322971429
55,2024,1,44.0,0 days 00:00:36.652000,2141.213055555556,198.0,6,0.0,True,0,8560.0
55,2024,1,44.0,0 days 00:00:36.729000,2144.962322768529,188.05414186666667,6,0.0,True,0,8543.958293333333
55,2024,1,44.0,0 days 00:00:36.892000,2152.346388888889,167.0,6,0.0,True,0,8510.0
55,2024,1,44.0,0 days 00:00:37.049000,2158.8993925851064,156.53332053333332,6,0.0,True,0,9137.564656355557
55,2024,1,44.0,0 days 00:00:37.252000,2166.6463888888893,143.0,6,0.0,True,0,9949.0
55,2024,1,44.0,0 days 00:00:37.288000,2167.945581452145,140.29998080000001,6,0.0,True,0,9780.998805333333
55,2024,1,44.0,0 days 00:00:37.448000,2173.4867779256583,128.29998080000001,6,0.0,True,0,9034.332138666667
55,2024,1,44.0,0 days 00:00:37.492000,2174.9797222222223,125.0,5,0.0,True,0,8829.0
55,2024,1,44.0,0 days 00:00:37.693000,2181.623888888889,119.0,3,0.0,True,0,8367.0
55,2024,1,44.0,0 days 00:00:37.729000,2182.745332085749,117.2,3,0.0,True,0,8244.15
55,2024,1,44.0,0 days 00:00:37.929000,2188.6410990646405,107.2,3,0.0,True,0,7561.65
55,2024,1,44.0,0 days 00:00:37.933000,2188.757222222222,107.0,3,0.0,True,0,7548.0
55,2024,1,44.0,0 days 00:00:37.989000,2190.3808097029864,105.88,3,0.0,True,0,7418.64
55,2024,1,44.0,0 days 00:00:38.133000,2194.479444444444,103.0,3,0.0,True,0,7086.0
55,2024,1,44.0,0 days 00:00:38.229000,2197.071092029994,100.0,3,0.0,True,0,6921.6
55,2024,1,44.0,0 days 00:00:38.453000,2202.746111111111,93.0,3,0.0,True,0,6538.0
55,2024,1,44.0,0 days 00:00:38.529000,2204.5993619817373,91.1,3,0.0,True,0,6460.371428571429
55,2024,1,44.0,0 days 00:00:38.733000,2209.435,86.0,3,0.0,True,0,6252.0
55,2024,1,44.0,0 days 00:00:38.829000,2211.6658582343475,84.2,3,0.0,True,0,6138.6
55,2024,1,44.0,0 days 00:00:38.893000,2213.123888888889,83.0,3,0.0,True,0,6063.0
55,2024,1,44.0,0 days 00:00:39.049000,2216.5450674062404,80.725,3,0.0,True,0,5911.225
55,2024,1,44.0,0 days 00:00:39.289000,2221.5287426346777,77.225,3,0.0,True,0,5677.725
55,2024,1,44.0,0 days 00:00:39.373000,2223.257222222222,76.0,3,0.0,False,0,5596.0
55,2024,1,44.0,0 days 00:00:39.693000,2229.835,74.0,3,18.0,False,0,5748.0
55,2024,1,44.0,0 days 00:00:39.769000,2231.4137832707647,74.475,3,21.8,False,0,5742.3
55,2024,1,44.0,0 days 00:00:39.829000,2232.666071257473,74.85,3,24.8,False,0,5737.8
55,2024,1,44.0,0 days 00:00:39.853000,2233.1683333333335,75.0,3,26.0,False,0,5736.0
55,2024,1,44.0,0 days 00:00:40.053000,2237.3905555555557,76.0,3,29.0,False,0,5815.0
55,2024,1,44.0,0 days 00:00:40.089000,2238.1607735743173,76.36,3,29.9,False,0,5858.74
55,2024,1,44.0,0 days 00:00:40.249000,2241.6355720659326,77.96,3,33.9,False,0,6053.14
55,2024,1,44.0,0 days 00:00:40.253000,2241.723888888889,78.0,3,34.0,False,0,6058.0
55,2024,1,44.0,0 days 00:00:40.529000,2247.9891201748387,81.45,3,44.35,False,0,6361.6
55,2024,1,44.0,0 days 00:00:40.573000,2249.012777777778,82.0,3,46.0,False,0,6410.0
55,2024,1,44.0,0 days 00:00:40.773000,2253.790555555556,86.0,3,52.0,False,0,6885.0
55,2024,1,44.0,0 days 00:00:40.889000,2256.7735028622246,89.86666666666666,3,55.86666666666667,False,0,7119.416666666667
55,2024,1,44.0,0 days 00:00:41.013000,2260.057222222222,94.0,3,60.0,False,0,7370.0
55,2024,1,44.0,0 days 00:00:41.049000,2261.0081886693006,94.45,3,60.45,False,0,7476.2
55,2024,1,44.0,0 days 00:00:41.173000,2264.323888888889,96.0,3,62.0,False,0,7842.0
55,2024,1,44.0,0 days 00:00:41.289000,2267.6098906701036,101.10692440584582,3,66.37736377643928,False,0,7890.880562170239
55,2024,1,44.0,0 days 00:00:41.332000,2268.8730555555558,103.0,3,68.0,False,0,7909.0
55,2024,1,44.0,0 days 00:00:41.489000,2273.67820732411,109.28000768,3,72.71000576,False,0,8587.24082944
55,2024,1,44.0,0 days 00:00:41.532000,2275.0397222222223,111.0,3,74.0,False,0,8773.0
55,2024,1,44.0,0 days 00:00:41.692000,2280.284166666667,118.0,3,74.0,False,0,8773.0
55,2024,1,44.0,0 days 00:00:41.829000,2285.0827197766193,124.16500864,3,79.48000768,False,0,9531.98106368
55,2024,1,44.0,0 days 00:00:41.892000,2287.3397222222225,127.0,3,82.0,False,0,9881.0
55,2024,1,44.0,0 days 00:00:42.029000,2292.293405739265,130.4250048,3,91.13334613333333,False,0,10378.196530133333
55,2024,1,44.0,0 days 00:00:42.132000,2296.206388888889,133.0,3,98.0,False,0,10752.0
55,2024,1,44.0,0 days 00:00:42.269000,2301.8179113811857,141.562512,3,98.8562512,False,0,11194.2537448
55,2024,1,44.0,0 days 00:00:42.429000,2308.789564143357,151.562512,3,99.8562512,False,0,11710.7537448
55,2024,1,44.0,0 days 00:00:42.452000,2309.8063888888887,153.0,3,100.0,False,0,11785.0
55,2024,1,44.0,0 days 00:00:42.652000,2318.8619444444444,163.0,3,100.0,False,0,10805.0
55,2024,1,44.0,0 days 00:00:42.829000,2327.476706085671,171.3583424,3,100.0,False,0,11156.0503808
55,2024,1,44.0,0 days 00:00:43.012000,2336.8619444444444,180.0,4,100.0,False,0,11519.0
55,2024,1,44.0,0 days 00:00:43.029000,2337.749349075205,180.72857965714286,4,100.0,False,0,11493.499712
55,2024,1,44.0,0 days 00:00:43.249000,2349.462377013417,190.15715108571428,4,100.0,False,0,11163.499712
55,2024,1,44.0,0 days 00:00:43.292000,2351.7952777777778,192.0,4,100.0,False,0,11099.0
55,2024,1,44.0,0 days 00:00:43.572000,2367.195277777778,198.0,5,100.0,False,0,10673.0
55,2024,1,44.0,0 days 00:00:43.649000,2371.3980367099184,198.0,5,100.0,False,0,10822.76537344
55,2024,1,44.0,0 days 00:00:43.772000,2378.1952777777774,198.0,5,100.0,False,0,11062.0
55,2024,1,44.0,0 days 00:00:44.008000,2392.1181760576615,210.64287085714287,5,100.0,False,0,11451.4004224
55,2024,1,44.0,0 days 00:00:44.052000,2394.761944444444,213.0,5,100.0,False,0,11524.0
55,2024,1,44.0,0 days 00:00:44.208000,2404.1733324891647,216.8805996762431,5,100.0,False,0,11734.328502452376
55,2024,1,44.0,0 days 00:00:44.253000,2406.9336111111106,218.0,5,100.0,False,0,11795.0
55,2024,1,44.0,0 days 00:00:44.389000,2415.4503191404247,223.1,5,100.0,False,0,11938.933333333332
55,2024,1,44.0,0 days 00:00:44.493000,2422.0669444444443,227.0,5,100.0,False,0,12049.0
55,2024,1,44.0,0 days 00:00:44.693000,2434.9002777777773,231.0,5,100.0,False,0,10955.0
55,2024,1,44.0,0 days 00:00:44.729000,2437.225174285199,231.45,5,100.0,False,0,10933.25
55,2024,1,44.0,0 days 00:00:44.929000,2450.2378769792513,233.95,5,100.0,False,0,10812.416666666666
55,2024,1,44.0,0 days 00:00:44.933000,2450.5002777777772,234.0,6,100.0,False,0,10810.0
55,2024,1,44.0,0 days 00:00:45.189000,2467.467146030861,238.0,6,100.0,False,0,11040.4
55,2024,1,44.0,0 days 00:00:45.253000,2471.7447222222218,239.0,6,100.0,False,0,11098.0
55,2024,1,44.0,0 days 00:00:45.453000,2485.1891666666666,242.0,6,100.0,False,0,11157.0
55,2024,1,44.0,0 days 00:00:45.489000,2487.626727429816,242.54,6,100.0,False,0,11166.9
55,2024,1,44.0,0 days 00:00:45.653000,2498.8002777777774,245.0,6,100.0,False,0,11212.0
55,2024,1,44.0,0 days 00:00:45.849000,2512.276647402482,247.1,6,100.0,False,0,11258.9
55,2024,1,44.0,0 days 00:00:45.933000,2518.089166666666,248.0,6,100.0,False,0,11279.0
55,2024,1,44.0,0 days 00:00:46.089000,2528.939784256925,249.4625,6,100.0,False,0,11394.5375
55,2024,1,44.0,0 days 00:00:46.253000,2540.4002777777773,251.0,6,100.0,False,0,11516.0
55,2024,1,44.0,0 days 00:00:46.349000,2547.121809371649,251.0,6,73.25714285714285,False,0,11490.285714285714
55,2024,1,44.0,0 days 00:00:46.533000,2559.9224999999997,251.0,6,22.0,False,0,11441.0
55,2024,1,44.0,0 days 00:00:46.689000,2570.504998493943,244.76,6,10.3,False,0,11271.74
55,2024,1,44.0,0 days 00:00:46.733000,2573.422499999999,243.0,6,7.0,True,0,11224.0
55,2024,1,44.0,0 days 00:00:46.849000,2580.9493098758185,236.71666666666667,6,5.308333333333334,True,0,10663.575
55,2024,1,44.0,0 days 00:00:47.049000,2593.29917987703,225.88333333333333,6,2.3916666666666666,True,0,9697.325
55,2024,1,44.0,0 days 00:00:47.213000,2602.3558333333326,217.0,6,0.0,True,0,8905.0
55,2024,1,44.0,0 days 00:00:47.249000,2604.197349633212,212.23,6,0.0,True,0,8946.58
55,2024,1,44.0,0 days 00:00:47.509000,2616.0977800640153,177.78,6,0.0,True,0,9246.88
55,2024,1,44.0,0 days 00:00:47.613000,2620.578055555555,164.0,6,0.0,True,0,9367.0
55,2024,1,44.0,0 days 00:00:47.709000,2624.6705091201047,158.4,6,0.0,True,0,9323.0
55,2024,1,44.0,0 days 00:00:47.853000,2630.578055555555,150.0,4,0.0,True,0,9257.0
55,2024,1,44.0,0 days 00:00:47.969000,2634.9642312774286,139.125,4,0.0,True,0,9417.95
55,2024,1,44.0,0 days 00:00:48.013000,2636.578055555555,135.0,3,0.0,True,0,9479.0
55,2024,1,44.0,0 days 00:00:48.149000,2641.4431805363083,129.01257138624973,3,0.0,True,0,9479.0
55,2024,1,44.0,0 days 00:00:48.172000,2642.231388888888,128.0,3,0.0,True,0,9479.0
55,2024,1,44.0,0 days 00:00:48.289000,2646.0495064555744,121.82498986666667,3,0.0,True,0,8830.948936533334
55,2024,1,44.0,0 days 00:00:48.532000,2653.131388888888,109.0,3,0.0,True,0,7485.0
55,2024,1,44.0,0 days 00:00:48.629000,2655.742045864372,104.14999040000001,3,0.0,True,0,7531.984468
55,2024,1,44.0,0 days 00:00:48.789000,2659.8273802723497,96.14999040000001,3,0.0,True,0,7609.484468
55,2024,1,44.0,0 days 00:00:48.852000,2661.398055555555,93.0,2,0.0,True,0,7640.0
55,2024,1,44.0,0 days 00:00:49.049000,2666.1617514465956,87.08999424,2,0.0,True,0,7098.2494719999995
55,2024,1,44.0,0 days 00:00:49.052000,2666.2313888888884,87.0,2,0.0,True,0,7090.0
55,2024,1,44.0,0 days 00:00:49.212000,2669.8313888888883,81.0,2,0.0,True,0,6834.0
55,2024,1,44.0,0 days 00:00:49.249000,2670.6538523281492,80.5374976,2,0.0,True,0,6746.5870464
55,2024,1,44.0,0 days 00:00:49.372000,2673.3424999999993,79.0,2,0.0,True,0,6456.0
55,2024,1,44.0,0 days 00:00:49.529000,2676.5112632118608,74.42082773333334,2,0.0,True,0,6306.195650133333
55,2024,1,44.0,0 days 00:00:49.612000,2678.1424999999995,72.0,2,0.0,True,0,6227.0
55,2024,1,44.0,0 days 00:00:49.789000,2681.6383915793594,71.2624992,2,0.0,True,0,6299.2750784
55,2024,1,44.0,0 days 00:00:49.852000,2682.8758333333326,71.0,2,0.0,False,0,6325.0
55,2024,1,44.0,0 days 00:00:50.069000,2687.0919817207164,70.22499931428571,2,5.4250048,False,0,6166.124859428572
55,2024,1,44.0,0 days 00:00:50.132000,2688.320277777777,70.0,2,7.0,False,0,6120.0
55,2024,1,44.0,0 days 00:00:50.289000,2691.4086584372367,70.56071497142857,2,23.26073417142857,False,0,6326.903824457143
55,2024,1,44.0,0 days 00:00:50.412000,2693.8424999999993,71.0,2,36.0,False,0,6489.0
55,2024,1,44.0,0 days 00:00:50.508000,2695.7454907702054,71.6,2,36.0,False,0,6577.8
55,2024,1,44.0,0 days 00:00:50.572000,2697.0424999999996,72.0,2,36.0,False,0,6637.0
55,2024,1,44.0,0 days 00:00:50.668000,2699.0597437466186,73.79439145008362,2,38.392521933444826,False,0,6828.700819917267
55,2024,1,44.0,0 days 00:00:50.893000,2703.9974999999995,78.0,2,44.0,False,0,7278.0
55,2024,1,44.0,0 days 00:00:51.109000,2708.7793302476084,79.8,2,50.3,False,0,7629.9
55,2024,1,44.0,0 days 00:00:51.133000,2709.330833333333,80.0,2,51.0,False,0,7669.0
55,2024,1,44.0,0 days 00:00:51.373000,2715.1308333333327,87.0,2,56.0,False,0,8307.0
55,2024,1,44.0,0 days 00:00:51.469000,2717.5569359177885,89.4,2,59.46666666666667,False,0,8282.2
55,2024,1,44.0,0 days 00:00:51.733000,2724.7308333333326,96.0,2,69.0,False,0,8214.0
55,2024,1,44.0,0 days 00:00:51.889000,2729.5858415293233,104.66666666666667,2,71.16666666666667,False,0,8532.066666666668
55,2024,1,44.0,0 days 00:00:52.093000,2736.330833333333,116.0,3,74.0,False,0,8948.0
55,2024,1,44.0,0 days 00:00:52.149000,2738.180534480195,117.4,3,75.05,False,0,9143.65
55,2024,1,44.0,0 days 00:00:52.229000,2740.8460687741385,119.4,3,76.55,False,0,9423.15
55,2024,1,44.0,0 days 00:00:52.253000,2741.664166666666,120.0,3,77.0,False,0,9507.0
55,2024,1,44.0,0 days 00:00:52.413000,2747.353055555555,128.0,3,84.0,False,0,10052.0
55,2024,1,44.0,0 days 00:00:52.529000,2751.7346842990974,133.8,3,85.74,False,0,10464.96
55,2024,1,44.0,0 days 00:00:52.613000,2755.019722222222,138.0,3,87.0,False,0,10764.0
55,2024,1,44.0,0 days 00:00:52.829000,2763.8591632556327,147.0,3,98.7,False,0,11406.6
55,2024,1,44.0,0 days 00:00:52.853000,2764.8863888888886,148.0,3,100.0,False,0,11478.0
55,2024,1,44.0,0 days 00:00:53.133000,2777.5641666666666,163.0,4,100.0,False,0,10653.0
55,2024,1,44.0,0 days 00:00:53.169000,2779.272623793835,164.67142857142858,4,100.0,False,0,10739.142857142857
55,2024,1,44.0,0 days 00:00:53.309000,2786.0717444275315,171.17142857142858,4,100.0,False,0,11074.142857142857
55,2024,1,44.0,0 days 00:00:53.413000,2791.253055555555,176.0,4,100.0,False,0,11323.0
55,2024,1,44.0,0 days 00:00:53.549000,2798.182332020969,182.12,4,100.0,False,0,11662.32
55,2024,1,44.0,0 days 00:00:53.613000,2801.530833333333,185.0,4,100.0,False,0,11822.0
55,2024,1,44.0,0 days 00:00:53.849000,2814.4500579426062,193.85,4,100.0,False,0,11275.07
55,2024,1,44.0,0 days 00:00:54.013000,2823.753055555555,200.0,4,100.0,False,0,10895.0
55,2024,1,44.0,0 days 00:00:54.089000,2828.111468624178,202.11111111111111,4,100.0,False,0,10998.866666666667
55,2024,1,44.0,0 days 00:00:54.289000,2839.7496061185907,207.66666666666666,4,100.0,False,0,11272.2
55,2024,1,44.0,0 days 00:00:54.373000,2844.753055555555,210.0,5,100.0,False,0,11387.0
55,2024,1,44.0,0 days 00:00:54.529000,2854.2461263773994,214.55950078376648,5,100.0,False,0,11518.248486846993
55,2024,1,44.0,0 days 00:00:54.709000,2865.495944870827,219.820463226574,5,100.0,False,0,11669.689048593522
55,2024,1,44.0,0 days 00:00:54.852000,2874.5574999999994,224.0,5,100.0,False,0,11790.0
55,2024,1,44.0,0 days 00:00:54.989000,2883.328033419515,226.9968792,5,100.0,False,0,11151.2366048
55,2024,1,44.0,0 days 00:00:55.172000,2895.0908333333327,231.0,6,100.0,False,0,10298.0
55,2024,1,44.0,0 days 00:00:55.249000,2900.018189683665,231.0,6,100.0,False,0,10569.906928
55,2024,1,44.0,0 days 00:00:55.332000,2905.3574999999996,231.0,6,100.0,False,0,10863.0
55,2024,1,44.0,0 days 00:00:55.429000,2911.69522351903,233.91000576,6,100.0,False,0,10930.41513344
55,2024,1,44.0,0 days 00:00:55.532000,2918.524166666666,237.0,6,100.0,False,0,11002.0
55,2024,1,44.0,0 days 00:00:55.732000,2932.024166666666,243.0,6,100.0,False,0,11105.0
55,2024,1,44.0,0 days 00:00:55.769000,2934.555609857901,243.79286125714285,6,100.0,False,0,11145.039493485714
55,2024,1,44.0,0 days 00:00:56.012000,2951.390833333333,249.0,6,100.0,False,0,11408.0
